uncertainty_id,page_id,year,document_id,document_page_number,text,source_json_path
uncertainty:2019-2:0192:075,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":36}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:076,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":37}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:077,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":37}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:078,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":38}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:079,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":38}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:080,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":39}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:081,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":39}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:082,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":40}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:083,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":40}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:084,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":41}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:085,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":41}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:086,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":42}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:087,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":42}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:088,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":43}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:089,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":43}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:090,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":44}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:091,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":44}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:092,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":45}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:093,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":45}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:094,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":46}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:095,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":46}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:096,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":47}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:097,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":47}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:098,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":48}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:099,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":48}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:100,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":49}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:101,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":49}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:102,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":50}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:103,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":50}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:104,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":51}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:105,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":51}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:106,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":52}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:107,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":52}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:108,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":53}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:109,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":53}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:110,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":54}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:111,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":54}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:112,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":55}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:113,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":55}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:114,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":56}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:115,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":56}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:116,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":57}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:117,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":57}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:118,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":58}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:119,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":58}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:120,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":59}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:121,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":59}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:122,page:2019-2:0192,2019,2019-2,192,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":60}",docs/2019-2/text/page-192.json
uncertainty:2019-2:0192:123,page:2019-2:0192,2019,2019-2,192,"{""field"":""cap_gain_over_200"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":false,""row"":60}",docs/2019-2/text/page-192.json
